Codigo,Nombre,Categoria,Estado,Departamento,Municipio,Altitud,Fecha_instalacion,Fecha_suspension,Corriente,Latitude,Longitud
24030550,SAN PEDRO [24030550],Pluviométrica,Suspendida,Boyacá,Toca,2675,15/04/1971,15/09/1998,La Miel,5.56666667,-73.2
23120260,OTANCHE [23120260],Pluviométrica,Suspendida,Boyacá,Otanche,1100,15/01/1965,15/03/1975,Magdalena,5.66172222,-74.18461111
26027050,SALVAJINA LA [26027050],Limnigráfica,Suspendida,Cauca,Suárez (Cauca),170,15/10/1946,15/06/1982,Cauca,2.95,-76.7
24017750,LLANO VIEJO [24017750],Limnimétrica,Suspendida,Boyacá,Santa Sofía,2600,15/04/1986,15/07/1995,Quebrada La Cruz,5.68333333,-73.63333333
21145060,SANTO DOMINGO [21145060],Climática Ordinaria,Suspendida,Huila,Baraya,1275,15/11/1986,21/07/2011,Sonson,3.23072222,-74.94344444
22010040,PUERTO SALDANA [22010040],Pluviométrica,Suspendida,Tolima,Rioblanco,920,15/12/1973,15/07/2000,Fraile,3.38333333,-75.71666667
26145050,SAMARIA LA [26145050],Climática Ordinaria,Suspendida,Caldas,Viterbo,120,15/08/1973,15/01/1997,Macheta,5.05,-75.88333333
52010090,PAISPAMBA [52010090],Pluviométrica,Suspendida,Cauca,Sotará (Paispamba),2850,15/03/1971,15/06/1994,Quebrada Buena Vista,2.3,-76.61666667
22047020,HAMACA LA [22047020],Limnigráfica,Suspendida,Tolima,Chaparral,135,15/11/1986,15/02/2002,Ambeima,3.75,-75.58333333
21160020,PST DE MONTA [21160020],Pluviométrica,Suspendida,Tolima,Prado,349,15/05/1958,15/02/1987,Tetuan,3.78333333,-74.93333333
35177020,PUERTO TEXAS [35177020],Limnimétrica,Suspendida,Casanare,Mani,139,15/08/1979,20/09/2103,Meta,4.41838889,-71.96097222
26010080,PALETARA [26010080],Pluviométrica,Suspendida,Cauca,Puracé (Coconuco),2900,15/06/1970,15/08/1973,Garagoa,2.2,-76.46666667
21050270,SANTA LETICIA [21050270],Pluviométrica,Suspendida,Cauca,Puracé (Coconuco),2310,15/11/1958,15/06/1971,Estanquillo,2.35,-76.23333333
22057080,PUENTE CARRETERA [22057080],Limnimétrica,Suspendida,Tolima,Coyaima,450,15/10/1984,15/02/2002,Meche,3.68333333,-75.3
21205760,CLINICA SAN RAFAEL [21205760],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2600,15/01/1985,15/01/1998,Quebrada Perlas,4.6,-74.08333333
21206040,ESAP [21206040],Meteorológica Especial,Suspendida,Bogotá,"Bogota, D.C",2553,15/04/1985,08/09/2009,Seco,4.64677778,-74.09636111
35190080,TAURAMENA [35190080],Pluviométrica,Suspendida,Casanare,Tauramena,460,15/10/1960,15/11/1974,Sabandija,5.02725778,-72.86984056
21050180,INSPECCION BELEN [21050180],Pluviométrica,Suspendida,Huila,La Plata,1920,15/06/1980,15/03/1995,Timbio,2.23333333,-76.16666667
21155040,DOLORES HACIENDA MADRON [21155040],Climática Ordinaria,Suspendida,Tolima,Dolores,1456,15/08/1972,22/10/2010,Bedon,3.53305556,-74.90577778
32060050,LEJANIAS [32060050],Pluviométrica,Suspendida,Meta,Lejanías,680,15/09/1979,15/07/1990,Bedon,3.53333333,-74.01666667
21205900,INDUQUIMICA [21205900],Meteorológica Especial,Suspendida,Cundinamarca,Soacha,2575,15/09/1976,15/12/1977,Cauca,4.58333333,-74.23333333
26167020,PINTADO EL [26167020],Limnimétrica,Suspendida,Caldas,Riosucio (Caldas),750,15/11/1961,15/08/2003,Cauca,5.25,-75.61666667
26020050,BODEGA CEDELCA [26020050],Pluviométrica,Suspendida,Cauca,Popayán,220,15/03/1952,15/12/1972,Hondo,2.48333333,-76.58333333
26197040,SAN ANTONIO BRASIL [26197040],Limnimétrica,Suspendida,Antioquia,Ciudad Bolívar,820,15/09/1970,15/12/1972,Bolivar,5.83333333,-75.95
21140060,SANTA ANA [21140060],Pluviométrica,Suspendida,Huila,Colombia,1100,15/04/1973,15/11/1989,Guaviare,3.58333333,-74.75
26117190,UNION LA [26117190],Limnimétrica,Suspendida,Valle del Cauca,La Unión (Valle del cauca),954,15/10/1979,15/03/2002,Las Palmas,4.51666667,-76.11666667
26167030,MARIA LA [26167030],Limnimétrica,Suspendida,Caldas,Anserma,790,15/09/1967,15/05/1985,Cauca,5.18333333,-75.7
52025040,SAJANDI [52025040],Climática Ordinaria,Suspendida,Cauca,Patía (El Bordo),730,15/06/1971,15/12/1974,Quinchoa,2.08333333,-77.01666667
47017080,BALSAYACO-LA MARIA [47017080],Limnimétrica,Suspendida,Putumayo,Santiago (Putumayo),265,15/12/1955,15/02/2002,Putumayo,1.11666667,-76.96666667
52030070,CRUZ LA 1 [52030070],Pluviométrica,Suspendida,Nariño,La Cruz,2248,15/04/1960,15/12/1971,Patia,1.6,-76.98333333
43017010,PARQUE CAPARU [43017010],Limnimétrica,Suspendida,Vaupes,Taraira,110,15/11/1994,15/06/2000,Apaporis,-1.08333333,-69.5
44137060,ANGOSTURAS[44137060],Limnimétrica,Suspendida,Amazonas,Santander (Araracuara),134,15/04/1984,15/04/2013,Caqueta,-0.59094444,-72.72063889
27027270,BOCATOMA TC 13  [27027270],Limnigráfica,Activa,Antioquia,Angostura,2100,15/02/1986,,Pajarito,6.88333333,-75.38333333
47035010,PINUNA BLANCA [47035010],Climática Ordinaria,Suspendida,Putumayo,Puerto Asís,200,15/04/1981,15/11/1984,Putumayo,0.38333333,-76.16666667
15055010,FLORIDA LA [15055010],Climática Ordinaria,Suspendida,La Guajira,Riohacha,46,15/06/1968,15/07/1971,Buritaca,11.25,-72.91666667
15017070,NARANJOS LOS [15017070],Limnigráfica,Suspendida,Magdalena,Santa Marta,40,15/09/1973,15/11/1981,Piedras,11.28333333,-73.91666667
15067190,AREMASAHIN - AUT [15067190],Limnigráfica,Suspendida,La Guajira,Riohacha,40,22/06/2010,10/12/2010,Rancheria,11.48077778,-72.71516667
16057060,CAMPANARIO EL [16057060],Limnimétrica,Suspendida,Norte de Santander,Ábrego,1440,15/06/1975,15/04/2002,Quebrada Campanario,8.01666667,-73.21666667
25010090,MONTELIBANO [25010090],Pluviométrica,Suspendida,Córdoba,Montelíbano,100,15/04/1963,15/10/1973,Frio,8.03333333,-75.48333333
13077240,COCORILLA [13077240],Limnimétrica,Suspendida,Córdoba,San Antero,50,15/12/1989,15/01/1991,Lago Cocorilla,9.3,-75.78333333
25028020,PUERTO KENNEDY [25028020],Limnimétrica,Suspendida,Bolívar,Magangué,15,15/06/1978,15/07/1981,Bzo De Loba,9.35,-74.71666667
15080080,JASAY [15080080],Pluviométrica,Suspendida,La Guajira,Uribia,35,15/07/1971,06/01/2016,Cno Cicuco,11.79041667,-71.96472222
15087050,NAZARETH [15087050],Limnimétrica,Suspendida,La Guajira,Uribia,70,15/11/1972,15/02/1981,Ay Ruharu,12.18333333,-71.3
15087030,SHISHIMANA [15087030],Limnimétrica,Suspendida,La Guajira,Uribia,105,15/10/1972,15/05/1982,Ay Nazareth,12.16666667,-71.3
12027030,TRES EL [12027030],Limnimétrica,Suspendida,Antioquia,Turbo,20,15/02/1977,10/05/2011,Guadualito,8.06502778,-76.65775
25028000,TACALOA [25028000],Limnimétrica,Suspendida,Bolívar,Magangué,15,15/09/1974,15/07/1981,Bzo De Loba,9.41666667,-74.75
28045030,SANSAIMO HACIENDA [28045030],Agrometeorológica,Suspendida,Cesar,El Paso,50,15/10/1983,15/06/1986,Cesar,9.58333333,-73.78333333
15075010,BAHIA HONDA [15075010],Climática Ordinaria,Suspendida,La Guajira,Uribia,10,15/08/1971,15/08/1986,Calenturitas,12.31388611,-71.79644722
15070030,SAN FRANCISCO [15070030],Pluviométrica,Suspendida,La Guajira,Uribia,25,15/09/1971,15/10/1979,Calenturitas,12.31666667,-71.5
37057120,CANDELARIO [37057120],Limnimétrica,Suspendida,Arauca,Arauquita,135,15/11/1997,12/12/2008,Cno Agua Limon,6.94027778,-71.20833333
16027040,K  5+700 [16027040],Limnimétrica,Suspendida,Norte de Santander,Cúcuta,114,15/10/1980,15/05/1990,Canal Zulia,8.08333333,-72.55
16025050,LIMONCITO [16025050],Climática Ordinaria,Suspendida,Norte de Santander,Cúcuta,120,15/09/1968,15/11/1981,Canal Astilleros,8.1,-72.56666667
28020230,LLANOS LOS [28020230],Pluviométrica,Suspendida,Cesar,Becerrill,100,15/09/1962,15/10/2010,Maracas,9.73333333,-73.3
47010070,PUTUMAYO [47010070],Pluviométrica,Suspendida,Putumayo,Sibundoy,270,15/01/1973,15/04/1989,Lag Guamuez,1.15,-76.93333333
13097060,NUMEROS LOS [13097060],Limnimétrica,Suspendida,Sucre,Ovejas,380,15/03/1990,15/01/1991,Lago Los Numeros,9.63333333,-75.21666667
11105010,MURINDO [11105010],Climática Ordinaria,Suspendida,Antioquia,Murindó,23,15/04/1972,15/11/1981,Mijitayo,6.96666667,-76.75
24057050,PUENTE COMUNA [24057050],Limnigráfica,Suspendida,Santander,Zapatoca,300,15/03/1974,28/08/2014,Chucuri,6.99166667,-73.37805556
12025010,AEROPUERTO GONZALO [12025010],Climática Ordinaria,Suspendida,Antioquia,Turbo,1,15/07/1931,15/02/1984,Sinu,8.11666667,-76.73333333
11120010,SALAQUI [11120010],Pluviométrica,Suspendida,Chocó,Riosucio (Choco),20,15/11/1974,15/11/1983,Tachira,7.43333333,-77.28333333
27030130,LONDRE EL [27030130],Pluviométrica,Suspendida,Antioquia,El Bagre,10,15/11/1974,15/05/1987,Atrato,7.46666667,-74.65
29037680,SALIDA EMB GRANDE [29037680],Limnimétrica,Suspendida,Bolívar,María La Baja,25,15/12/1981,15/08/2003,Canal Principal,9.88333333,-75.35
29035180,PRESA AY MATUYA [29035180],Meteorológica Especial,Suspendida,Bolívar,María La Baja,60,15/01/1976,28/08/2014,Emb Ay Matuya,9.92847222,-75.27991667
16055080,MARAVILLA LA [16055080],Pluviográfica,Suspendida,Norte de Santander,San Calixto,1650,15/07/1986,10/08/2009,San Miguel,8.40777778,-73.21361111
28040120,GRANJA LA-EL COPEY [28040120],Pluviométrica,Suspendida,Cesar,El Copey,250,15/01/1963,15/01/1972,Jobo,10.16666667,-73.9
25021570,FLORIDA LA [25021570],Pluviométrica,Suspendida,Sucre,Majagual,50,15/07/1966,15/02/1974,Cauca,8.65,-75.16666667
13070340,PALMA DE VINO [13070340],Pluviométrica,Suspendida,Córdoba,Montería,20,15/08/1978,15/05/2002,San Juan D Uraba,8.73333333,-75.8
29030360,BANCO EL [29030360],Pluviométrica,Suspendida,Atlantico,Repelón,75,15/10/1972,15/06/1986,Cga. Guajaro,10.48333333,-75.16666667
28015030,CICOLAC [28015030],Climática Principal,Suspendida,Cesar,Valledupar,180,15/01/1964,15/05/1988,Cga. Guajaro,10.48333333,-73.26666667
28040110,CARACOLICITO [28040110],Pluviométrica,Suspendida,Cesar,El Copey,150,15/01/1963,15/01/1972,Ariguani,10.2,-73.96666667
29037790,CASA DE BOMBAS [29037790],Limnimétrica,Suspendida,Atlantico,Repelón,6,15/08/1983,15/09/2005,Embalse Guajaro,10.5,-75.11666667
28010140,VILLA CARMELITA [28010140],Pluviométrica,Suspendida,Cesar,Valledupar,450,15/09/1968,15/08/2004,Guatapuri,10.53333333,-73.3
27020180,ANORI [27020180],Pluviométrica,Suspendida,Antioquia,Anorí,1601,15/10/1970,15/08/1988,Arauca,7.07191667,-75.15052778
23197100,CARRIZAL PUENTE TONA [23197100],Limnimétrica,Suspendida,Santander,Tona,1375,15/08/1967,15/11/1989,Quebrada Tona,7.23333333,-72.98333333
23197220,PUENTE JABONCILLO 1 [23197220],Limnimétrica,Suspendida,Santander,Charta,140,15/01/1968,15/04/1971,Surata,7.28333333,-73.01666667
27030030,ZARAGOZA [27030030],Pluviométrica,Suspendida,Antioquia,Zaragoza,50,15/02/1922,15/09/1967,Lebrija,7.48622222,-74.87238889
25027950,SAN JACINTO [25027950],Limnimétrica,Suspendida,Bolívar,San Jacinto Del Cauca,35,15/04/1975,15/05/2002,Cauca,8.25,-74.71666667
29030440,HONDURAS [29030440],Pluviométrica,Suspendida,Bolívar,María La Baja,10,15/08/1979,15/11/1982,Canal Principal,9.95,-75.36666667
25020510,ALPES LOS [25020510],Pluviométrica,Suspendida,Bolívar,San Jacinto Del Cauca,25,15/08/1966,15/05/2002,Santa Cruz,8.41666667,-74.55
28010110,DONACHUI [28010110],Pluviométrica,Suspendida,Cesar,Valledupar,1240,15/04/1966,15/11/1985,Guatapuri,10.71666667,-73.46666667
29030700,BODEGA LA [29030700],Pluviométrica,Suspendida,Magdalena,Ciénaga,20,15/03/1967,15/04/1973,Guatapuri,10.71666667,-74.25
29037380,PUERTO SANTANDER 1 [29037380],Limnimétrica,Suspendida,Bolívar,María La Baja,3,15/06/1978,15/09/1984,Ay Paso En Medio,10,-75.31666667
28040130,AURORA LA [28040130],Pluviométrica,Suspendida,Magdalena,Fundación,150,15/01/1963,15/02/1972,Canal Del Dique,10.28333333,-73.98333333
28047080,BELLEZA LA [28047080],Limnimétrica,Suspendida,Cesar,El Copey,250,15/06/1982,15/09/1992,Ariguani,10.33333333,-73.95
23187220,ESTRELLA LA [23187220],Limnimétrica,Suspendida,Santander,Sabana De Torres,75,15/06/1980,15/05/1996,Cno Tigre,7.55,-73.58333333
13070270,MONTERIA [13070270],Pluviométrica,Suspendida,Córdoba,Montería,17,15/08/1974,18/08/2010,Cno Tapoa,8.82652778,-75.84183333
13070140,COROZA 1 [13070140],Pluviográfica,Suspendida,Córdoba,Cereté,9,15/08/1974,15/02/2002,Magdalena,8.83333333,-75.75
26225050,PALMAR EL [26225050],Climática Principal,Suspendida,Antioquia,Ituango,580,15/11/1982,15/11/1992,Cga. San Silvestre,7.11666667,-75.66666667
23170060,MONTERRUBIO FINCA [23170060],Pluviométrica,Suspendida,Bolívar,Cantagallo,250,15/05/1979,15/12/1991,Truando,7.33333333,-74.05
26250010,CACERES [26250010],Pluviométrica,Suspendida,Antioquia,Cáceres,95,15/06/1931,15/11/1966,Lebrija,7.57905556,-75.34783333
25028180,PANELAS LAS [25028180],Limnimétrica,Suspendida,Bolívar,Pinillos,20,15/07/1976,15/07/1981,Salida Cienaga,8.88333333,-74.46666667
16040020,MESA RICA [16040020],Pluviométrica,Suspendida,Norte de Santander,Hacarí,1900,15/06/1974,31/12/2004,Lago Rusia,8.28333333,-73.1
16015080,DAVE EL [16015080],Climática Ordinaria,Suspendida,Norte de Santander,Puerto Santander,290,15/09/1968,15/07/1971,Lago Las Nubes,8.31666667,-72.41666667
11145010,BAJIRA [11145010],Climática Ordinaria,Suspendida,Chocó,Riosucio (Choco),150,15/11/1985,15/02/1997,Bajira,7.38333333,-76.66666667
16047020,PUENTE TARRA [16047020],Limnimétrica,Suspendida,Norte de Santander,El Tarra,140,15/11/1971,18/06/2014,Tarra,8.58861111,-73.08111111
13075040,AEROPUERTO BERASTEGUI [13075040],Sinóptica Secundaria,Suspendida,Córdoba,Ciénaga De Oro,40,15/01/1944,15/10/1977,Cno Aguas Prieta,8.88333333,-75.66666667
29035050,BELLA FUENTE [29035050],Climática Ordinaria,Suspendida,Atlantico,Sabanalarga (Atlántico),145,15/09/1963,15/03/1971,Tucurinca,10.65,-75.01666667
29037500,RADIAL PPAL 6 [29037500],Limnimétrica,Suspendida,Bolívar,María La Baja,18,15/03/1980,15/04/1993,Canal Principal,10.03333333,-75.28333333
29037410,CRUCE OLEODUCTO [29037410],Limnimétrica,Suspendida,Bolívar,Arjona,3,15/06/1978,15/11/1982,Cno El Arrastre,10.06666667,-75.38333333
29030210,SANTA RITA [29030210],Pluviométrica,Suspendida,Bolívar,San Juan Nepomuceno,60,15/12/1963,15/10/1978,Canal Principal,10.1,-75.16666667
25020060,SAN MARCOS [25020060],Pluviométrica,Suspendida,Sucre,San Marcos,60,15/10/1931,15/01/1945,San Juan D Uraba,8.63333333,-75.13333333
29037810,COMPUERTAS GUAJARO [29037810],Limnimétrica,Suspendida,Atlantico,Manatí,6,15/08/1983,15/09/2005,Embalse Guajaro,10.4,-75.06666667
25020380,PINILLOS [25020380],Pluviométrica,Suspendida,Bolívar,Pinillos,10,15/07/1966,15/05/1974,San Jorge,8.91138889,-74.45777778
25028300,MARIAS LAS [25028300],Limnimétrica,Suspendida,Bolívar,Barranco De Loba,24,15/06/1976,15/07/1981,Cno Violo,8.93333333,-74.16666667
13077080,HIGAL EL [13077080],Limnimétrica,Suspendida,Córdoba,Ciénaga De Oro,8,15/11/1973,28/08/2014,Cno Aguas Prieta,8.94413889,-75.60286111
13070200,COROCITO [13070200],Pluviométrica,Suspendida,Córdoba,San Pelayo,20,15/03/1979,15/02/2002,Magdalena(Loba),8.95,-75.8
13070080,SIGLO EL [13070080],Pluviográfica,Suspendida,Córdoba,Ciénaga De Oro,40,15/05/1986,15/02/2002,Magdalena(Loba),8.95,-75.56666667
25020570,PALITO [25020570],Pluviométrica,Suspendida,Sucre,San Benito Abad,25,15/09/1971,15/02/2002,Magdalena(Loba),8.95,-75.03333333
25028280,PLATANERA LA [25028280],Limnimétrica,Suspendida,Bolívar,Margarita,24,15/07/1976,15/07/1981,Cno Violo,8.95,-74.25
29060320,AHUYAMA LA [29060320],Pluviométrica,Suspendida,Magdalena,Sitionuevo,2,15/04/1977,15/10/1978,Cno Mono,10.75,-74.5
29060380,LOMA LA [29060380],Pluviométrica,Suspendida,Magdalena,Puebloviejo,23,15/09/1974,15/09/1975,Cno Mono,10.75,-74.35
29060300,SANTA ROSA [29060300],Pluviométrica,Suspendida,Magdalena,Zona Bananera,25,15/01/1973,15/07/1989,Cno Mono,10.75,-74.11666667
24057080,LLANITO EL ARRIBA [24057080],Limnimétrica,Suspendida,Santander,Barrancabermeja,90,15/08/1992,15/05/1996,Cno San Silvestr,7.16666667,-73.88333333
23197180,PUENTE OLAS [23197180],Limnimétrica,Suspendida,Santander,Girón,691,15/12/1967,15/03/1970,Surata,7.16666667,-73.11666667
23157040,SOGAMOSO ARRIBA-CO [23157040],Limnimétrica,Suspendida,Santander,Puerto Wilches,74,15/07/1971,15/05/1977,Magdalena,7.18333333,-73.91666667
47010040,CHALET GUAMUES [47010040],Pluviográfica,Suspendida,Nariño,Pasto,2950,15/05/1970,15/05/1989,Lag Guamuez,1.15,-77.11666667
47010080,QUINCHOA [47010080],Pluviométrica,Suspendida,Putumayo,Santiago (Putumayo),275,15/07/1976,15/03/2002,Lag Guamuez,1.15,-77
47017030,PUENTE CARRETERA [47017030],Limnimétrica,Suspendida,Putumayo,Mocoa,275,15/10/1977,15/05/1980,Porotoyaco,1.15,-76.9
51027010,RICAURTE [51027010],Limnimétrica,Suspendida,Nariño,Ricaurte (Nariño),1149,15/02/1956,15/11/1980,Guabo,1.16666667,-77.96666667
47010100,SAN PABLO [47010100],Pluviométrica,Suspendida,Putumayo,Sibundoy,265,15/05/1974,15/03/2002,Guabo,1.16666667,-76.93333333
44017030,PUENTE PITALITO [44017030],Limnimétrica,Suspendida,Putumayo,Mocoa,750,15/11/1977,15/03/1978,Mocoa,1.16666667,-76.65
47015090,PRIMAVERA LA [47015090],Climática Ordinaria,Suspendida,Putumayo,Sibundoy,267,15/09/1983,03/02/2014,Mocoa,1.16830556,-76.93269444
47010170,VICHOY [47010170],Pluviométrica,Suspendida,Putumayo,Colón,2280,15/08/1972,15/03/2002,Mocoa,1.18333333,-76.98333333
47017040,COLON [47017040],Limnimétrica,Suspendida,Putumayo,Mocoa,295,15/10/1977,15/05/1980,Siguinchica,1.18333333,-76.96666667
47015010,MENTA LA [4701501],Climática Ordinaria,Suspendida,Putumayo,Sibundoy,267,15/10/1968,15/11/1982,Siguinchica,1.18333333,-76.93333333
47015030,SIBUNDOY [47015030],Climática Ordinaria,Suspendida,Putumayo,Sibundoy,2100,15/10/1957,15/08/1996,Siguinchica,1.18333333,-76.91666667
44015020,PORVENIR [44015020],Climática Ordinaria,Suspendida,Putumayo,San Francisco (Putumayo),2230,15/01/1976,15/11/1977,Siguinchica,1.18333333,-76.86666667
44015050,MOCOA [44015050],Climática Ordinaria,Suspendida,Putumayo,Mocoa,579,15/10/1964,15/09/1967,Siguinchica,1.18333333,-76.66666667
44010010,MOCOA [44010010],Pluviométrica,Suspendida,Putumayo,Mocoa,579,15/01/1959,15/11/1979,Siguinchica,1.18333333,-76.66666667
47017140,PUENTE CANAL D [47017140],Limnimétrica,Suspendida,Putumayo,Colón,2123,15/06/1980,20/09/2013,San Pedro,1.19386111,-76.9565
52055080,COBENAS [52055080],Meteorológica Especial,Suspendida,Nariño,Pasto,3200,15/02/1986,15/05/1990,San Pedro,1.2,-77.16666667
47017050,SIBUNDOY [4701705],Limnimétrica,Suspendida,Putumayo,San Francisco (Putumayo),2113,15/04/1966,15/03/1984,San Pedro,1.2,-76.88333333
44017010,PIEDRA LISA [44017010],Limnigráfica,Suspendida,Putumayo,Mocoa,1200,15/10/1977,15/08/1989,Mocoa,1.2,-76.63333333
21037080,GUACHARO EL [21037080],Limnigráfica,Suspendida,Huila,Acevedo,1845,15/11/1993,15/10/1998,Suaza,1.63333333,-76.1
44010150,CHONTILLAL [44010150],Pluviométrica,Suspendida,Cauca,Santa Rosa (Cauca),1871,15/07/1997,28/08/2014,Suaza,1.73861111,-76.58944444
52070040,NORTES LOS - AUT [52070040],Pluviográfica,Suspendida,Nariño,Cumbitara,340,19/02/2009,12/11/2010,Suaza,1.74111111,-77.53111111
52020120,MERCADERES [52020120],Pluviométrica,Suspendida,Cauca,Mercaderes,1180,15/06/1965,15/04/1971,Suaza,1.78333333,-77.15
46037030,ALTO LA ESMERALDA [46037030],Limnimétrica,Suspendida,Caquetá,Puerto Rico (Caquetá),500,15/06/1973,15/03/1977,La Esmeralda,1.78333333,-75.25
52020110,BOLIVAR BOQUERON [52020110],Pluviométrica,Suspendida,Cauca,Bolívar (Cauca),1350,15/09/1965,15/05/1972,La Esmeralda,1.83333333,-77
52040110,PASANTO [5204011],Pluviométrica,Suspendida,Nariño,Pasto,2528,15/06/1942,15/09/1970,Mocoa,1.21666667,-77.26666667
52045060,VIVERO CORFONAR [52045060],Meteorológica Especial,Suspendida,Nariño,Pasto,2800,15/09/1984,15/04/1997,Mocoa,1.21666667,-77.23333333
52055110,CHIMAYOY [52055110],Climática Ordinaria,Suspendida,Nariño,Pasto,2745,15/02/2003,28/08/2015,Guiza,1.26333333,-77.28444444
52057020,ANCUYA [5205702],Limnimétrica,Suspendida,Nariño,Consacá,1190,15/10/1963,15/03/2002,Guaitara,1.26666667,-77.51666667
42065010,AEROPUERTO MITU [42065010],Sinóptica Secundaria,Suspendida,Vaupes,Mitú,207,15/01/1948,15/10/1991,Guaitara,1.26666667,-70.23333333
44017080,DIVISO EL [44017080],Limnigráfica,Suspendida,Cauca,Santa Rosa (Cauca),540,15/07/1997,15/09/2005,Mandiyaco,1.28333333,-76.55
21030040,ACEVEDO ICEL [21030040],Pluviométrica,Suspendida,Huila,Acevedo,1350,15/12/1958,15/06/1971,La Esmeralda,1.83333333,-75.86666667
21035020,RESINA [21035020],Climática Ordinaria,Suspendida,Huila,Guadalupe (Huila),2102,15/04/1971,18/08/2010,Patia,1.91388889,-75.679
44040010,SAN JOSE DE FRAGUA [44040010],Pluviométrica,Suspendida,Caquetá,San José Del Fragua,560,15/06/1968,15/01/1973,Cudayari,1.35,-75.96666667
46037050,PATIO BONITO [4603705]0,Limnimétrica,Suspendida,Caquetá,Puerto Rico (Caquetá),450,15/02/1977,15/07/1983,Quebrada Las Damas,1.95,-75.21666667
21047020,ESPINAL EL [21047020],Limnimétrica,Suspendida,Huila,Oporapa,836,15/06/1980,15/02/2002,Magdalena,2.01666667,-75.95
52055100,VILLA ROSA [5205510],Climática Ordinaria,Suspendida,Nariño,Sapuyes,30,15/04/1990,08/05/2006,Guaitara,1.0305,-77.63827778
44037070,BOCATOMA N 1 [44037070],Limnimétrica,Suspendida,Caquetá,El Paujil,470,15/02/1971,15/08/1981,Paujil,1.56666667,-75.28333333
47097010,BICARCO [47097010],Limnimétrica,Suspendida,Amazonas,Tarapacá,110,15/05/1986,15/10/1993,Putumayo,-2.46666667,-70.31666667
11045010,AEROPUERTO EL CARANO [11045010],Climática Ordinaria,Activa,Chocó,Quibdó,75,14/02/1947,,0,5.69055556,-76.64377778
54020020,NOVITA [54020020],Climática Ordinaria,Activa,Chocó,Nóvita,71,14/03/1966,,0,4.95569444,-76.60555556
13070020,MOMIL [13070020],Pluviométrica,Activa,Córdoba,Momil,20,14/10/1973,,Cga. Grande,9.23444444,-75.68805556
13077020,MOMIL [13070520],Limnimétrica,Activa,Córdoba,Momil,8,14/02/1963,,Cga. Grande,9.23888889,-75.67638889
27011270,LAURELES-MEDELLIN [27011270],Pluviográfica,Activa,Antioquia,Medellín,1512,31/05/2011,,0,6.24641667,-75.59105556
11077010,BELLAVISTA  [11077010],Limnimétrica,Activa,Chocó,Bojayá (Bellavista),12,14/05/1966,,Atrato,6.55880556,-76.88447222
24037360,EL JORDAN [24037360],Limnimétrica,Activa,Santander,Los Santos,480,14/09/1973,,Chicamocha,6.74972222,-73.09666667
24017590,PUENTE NACIONAL - AUT [24017590],Limnigráfica,Activa,Santander,Puente Nacional,1650,14/02/1974,,Suarez,5.87277778,-73.67777778
11050020,BETE [1105002],Climática Ordinaria,Activa,Chocó,Medio Atrato (Beté),25,14/02/1977,,0,5.99472222,-76.78002778
21077020,PASO DEL COLEGIO [21077020],Limnimétrica,Activa,Huila,Gigante,536,14/06/1980,,Magdalena,2.46255556,-75.56686111
11010010,VUELTA LA [11010010],Pluviométrica,Activa,Chocó,Cértegui,98,14/01/1943,,0,5.45894444,-76.54472222
32157010,MAPIRIPANA [32157010],Limnimétrica,Activa,Guaviare,San José Del Guaviare,121,14/03/1983,,Guaviare,2.8,-70.53333333
56010040,NUQUI [56010040],Climática Ordinaria,Activa,Chocó,Nuquí,1,14/06/2000,,0,5.70805556,-77.26583333
54025010,SAN JOSE PALMAR [54025010],Climática Ordinaria,Activa,Chocó,San José Del Palmar,111,14/09/1973,,0,4.89808333,-76.23236111
35027220,LLANO LARGO,Limnimétrica,Activa,Cundinamarca,Chipaque,2980,14/11/1984,,Quebrada Idaza,4.48488889,-74.03027778
23060140,TUSCOLO EL [23060140],Pluviométrica,Activa,Cundinamarca,Guaduas,985,14/02/1971,,0,5.06944444,-74.60805556
21202160,HIDROPARAISO [21202160],Pluviométrica,Activa,Cundinamarca,El Colegio,1685,14/01/1999,,0,4.5745,-74.40738889
54010010,ISTMINA [54010010],Climática Ordinaria,Activa,Chocó,Istmina,78,14/01/1967,,0,5.15875,-76.68922222
21209200,LA CAMPINA - AUT [21209200],Limnigráfica,Activa,Cundinamarca,Girardot,425,14/11/1992,,Bogota,4.30488889,-74.79377778
23067070,VILLETA - AUT [23067070],Limnimétrica,Activa,Cundinamarca,Villeta,878,14/08/1974,,Villeta,5.00858333,-74.46711111
28025502,AEROPUERTO ALFONSO LOPEZ - [28025502],Sinóptica Principal,Activa,Cesar,Valledupar,138,30/06/2016,,0,10.43616667,-73.24766667
37017040,PUENTE LOPEZ - AUT [37017040],Limnigráfica,Activa,Norte de Santander,Chitagá,1862,14/11/1972,,Chitaga,7.20333333,-72.63388889
11120040,RIOSUCIO [11120040],Climática Ordinaria,Activa,Chocó,Riosucio (Choco),8,14/09/1960,,0,7.43944444,-77.11527778
23197700,MAJADAS - AUT [23197700],Limnigráfica,Activa,Santander,Bucaramanga,760,14/10/2001,,Surata,7.16027778,-73.09305556
21010210,MONTECRISTO [21010210],Pluviométrica,Activa,Huila,Pitalito,1674,14/05/1980,,0,1.71380556,-76.18891667
